School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
John Burroughs,2.77,3.09,5.85,2,1,1
Priory,2.0,3.08,5.08,4,2,2
Guadalupe Centers Charter,2.93,1.45,4.38,1,4,3
Notre Dame (Cape Girardeau),1.36,2.21,3.57,9,3,4
Whitfield,1.79,1.16,2.94,5,8,5
Perryville,1.65,1.23,2.88,7,7,6
Southern Boone,1.37,1.31,2.69,8,5,7
Orchard Farm,2.1,0.4,2.5,3,17,8
Bayless,1.79,0.72,2.5,6,12,9
Pembroke Hill,0.82,1.29,2.11,13,6,10
Soldan International Studies,1.12,0.44,1.56,11,16,11
Springfield Catholic,0.42,0.88,1.3,16,10,12
Northeast (Kansas City),0.82,0.47,1.29,14,14,13
Metro,1.1,-0.07,1.04,12,22,14
St. Francis Borgia,1.13,-0.22,0.91,10,25,15
St. Michael the Archangel,-0.2,0.93,0.74,25,9,16
Lutheran South,-0.13,0.73,0.6,22,11,17
St. Charles West,0.17,0.31,0.48,18,18,18
Kirksville,0.4,0.04,0.44,17,20,19
Monett,0.14,0.17,0.31,19,19,20
Veritas Christian Academy,-0.16,0.46,0.3,23,15,21
University City,-0.19,0.48,0.28,24,13,22
Pleasant Hill,0.46,-0.2,0.27,15,24,23
Bishop DuBourg,-0.38,-0.04,-0.42,28,21,24
St. Pius X (Kansas City),0.05,-0.51,-0.46,20,34,25
Logan-Rogersville,-0.35,-0.39,-0.74,27,31,26
Roosevelt,-0.26,-0.75,-1.01,26,37,27
Fredericktown,-0.08,-0.93,-1.01,21,38,28
St. Pius X (Festus),-0.74,-0.29,-1.03,32,27,29
Trinity Catholic,-0.81,-0.45,-1.26,35,32,30
Oak Grove,-1.19,-0.22,-1.41,40,26,31
Clinton,-1.18,-0.29,-1.47,39,28,32
Lutheran St. Charles,-1.11,-0.53,-1.64,38,35,33
Osage,-0.62,-1.06,-1.69,31,40,34
Center,-0.56,-1.14,-1.7,30,41,35
Duchesne,-0.75,-0.95,-1.7,34,39,36
Savannah,-1.35,-0.46,-1.81,42,33,37
Frontier STEM,-0.53,-1.29,-1.82,29,44,38
Fatima,-1.49,-0.36,-1.85,43,30,39
Hancock,-1.28,-0.72,-2.0,41,36,40
Marshall,-0.75,-1.3,-2.05,33,45,41
Benton,-1.79,-0.3,-2.09,48,29,42
Boonville,-2.05,-0.16,-2.21,49,23,43
Chillicothe,-1.01,-1.24,-2.26,37,43,44
Missouri Military Academy,-1.59,-1.23,-2.82,45,42,45
Maryville,-0.99,-2.1,-3.09,36,51,46
Mexico,-1.66,-1.45,-3.11,46,46,47
Cristo Rey,-1.49,-2.6,-4.1,44,53,48
Wright City,-2.64,-1.54,-4.18,55,47,49
Aurora,-2.58,-1.67,-4.25,54,48,50
Knob Noster,-1.66,-2.67,-4.33,47,54,51
Odessa,-2.06,-2.32,-4.39,50,52,52
Moberly,-2.19,-3.03,-5.22,51,55,53
Cassville,-3.5,-1.91,-5.41,59,49,54
Cardinal Ritter,-3.62,-2.07,-5.7,60,50,55
Winfield,-2.88,-3.39,-6.27,57,56,56
St. Clair,-2.34,-4.15,-6.48,52,58,57
Fulton,-2.82,-4.26,-7.09,56,59,58
North Technical,-3.39,-3.88,-7.27,58,57,59
Central (Kansas City),-2.56,-6.98,-9.54,53,61,60
Cameron,-3.8,-5.79,-9.6,61,60,61
