School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Lee's Summit,3.41,3.64,7.05,1,1,1
Rockhurst,2.79,3.15,5.94,2,3,2
De Smet Jesuit,2.56,3.26,5.82,4,2,3
Kirkwood,2.68,2.73,5.4,3,10,4
Lindbergh,2.36,2.85,5.21,5,7,5
Chaminade College Prep,2.22,2.82,5.04,6,8,6
Francis Howell,1.97,2.88,4.85,10,6,7
SLUH,1.6,3.04,4.65,22,4,8
Marquette,1.78,2.73,4.51,14,9,9
Lee's Summit West,1.47,2.95,4.42,27,5,10
Lafayette (Wildwood),1.88,2.48,4.37,12,15,11
Christian Brothers College,1.54,2.71,4.25,24,11,12
Eureka,1.55,2.62,4.17,23,12,13
Holt,1.8,2.17,3.97,13,18,14
Parkway South,2.08,1.8,3.88,8,27,15
Liberty,1.3,2.56,3.87,30,13,16
Lee's Summit North,1.71,2.11,3.82,17,21,17
Park Hill South,1.71,2.11,3.82,18,22,18
Raymore-Peculiar,2.02,1.73,3.75,9,29,19
Northwest (Cedar Hill),2.17,1.41,3.59,7,35,20
Vianney,1.47,2.12,3.59,26,20,21
Rock Bridge,1.7,1.88,3.58,20,25,22
Mehlville,1.4,2.15,3.55,29,19,23
Francis Howell Central,1.29,2.18,3.47,31,17,24
Timberland,1.75,1.65,3.4,15,31,25
Park Hill,0.83,2.53,3.36,41,14,26
Blue Springs,1.13,2.2,3.33,33,16,27
Ozark,1.47,1.85,3.31,28,26,28
Jackson,1.66,1.56,3.22,21,33,29
Blue Springs South,1.9,1.28,3.18,11,37,30
Jefferson City,1.08,2.09,3.17,36,23,31
Ft. Zumwalt West,1.52,1.64,3.16,25,32,32
Ft. Zumwalt North,1.12,2.0,3.12,34,24,33
Pattonville,1.19,1.78,2.97,32,28,34
Staley,1.03,1.53,2.56,37,34,35
North Kansas City,1.71,0.8,2.51,19,42,36
Parkway West,1.11,1.38,2.49,35,36,37
Troy Buchanan,0.69,1.66,2.35,42,30,38
Oakville,0.93,1.26,2.19,38,38,39
Seckman,0.93,0.78,1.71,39,43,40
Francis Howell North,0.64,1.02,1.66,43,40,41
Branson,1.71,-0.22,1.5,16,53,42
Liberty North,0.63,0.82,1.45,44,41,43
Kickapoo,0.5,0.62,1.12,46,45,44
Nixa,-0.11,1.2,1.09,52,39,45
Oak Park,0.59,0.36,0.95,45,48,46
Carthage,0.23,0.7,0.93,50,44,47
Central (St. Joseph),0.38,0.52,0.9,47,47,48
Hickman,0.3,0.57,0.87,49,46,49
Hazelwood West,0.89,-0.19,0.7,40,52,50
Central (Springfield),0.35,0.33,0.68,48,49,51
Fox,-0.16,-0.45,-0.61,53,56,52
Ritenour,-0.75,-0.08,-0.83,55,50,53
Raytown,-0.77,-0.13,-0.89,56,51,54
Hazelwood Central,-0.8,-0.39,-1.2,57,55,55
Joplin,-0.03,-1.26,-1.29,51,59,56
Fort Osage,-0.65,-0.83,-1.48,54,58,57
Republic,-1.48,-0.31,-1.79,60,54,58
Poplar Bluff,-1.01,-1.67,-2.67,59,60,59
Waynesville,-1.0,-1.93,-2.93,58,62,60
Battle,-2.52,-0.6,-3.12,62,57,61
McCluer North,-1.97,-1.81,-3.78,61,61,62
